"","circuit_name","year","duration","pit_stop_milliseconds","driver_name"
"2638","Italian Grand Prix",2013,"24.205",24205,"Mark Webber"
"2639","Italian Grand Prix",2013,"26.146",26146,"Max Chilton"
"2640","Italian Grand Prix",2013,"24.692",24692,"Felipe Massa"
"2641","Italian Grand Prix",2013,"25.633",25633,"Nico Hülkenberg"
"2642","Italian Grand Prix",2013,"26.873",26873,"Adrian Sutil"
"2643","Italian Grand Prix",2013,"25.397",25397,"Pastor Maldonado"
"2644","Italian Grand Prix",2013,"24.665",24665,"Valtteri Bottas"
"2645","Italian Grand Prix",2013,"24.079",24079,"Nico Rosberg"
"2646","Italian Grand Prix",2013,"24.208",24208,"Fernando Alonso"
"2647","Italian Grand Prix",2013,"24.668",24668,"Esteban Gutiérrez"
"2648","Italian Grand Prix",2013,"24.764",24764,"Kimi Räikkönen"
"2649","Italian Grand Prix",2013,"24.315",24315,"Lewis Hamilton"
"2650","Italian Grand Prix",2013,"26.363",26363,"Charles Pic"
"2651","Italian Grand Prix",2013,"33.200",33200,"Giedo van der Garde"
"2652","Japanese Grand Prix",2013,"17.935",17935,"Charles Pic"
"2653","Japanese Grand Prix",2013,"25.297",25297,"Lewis Hamilton"
"2654","Japanese Grand Prix",2013,"25.816",25816,"Jean-Éric Vergne"
"2655","Japanese Grand Prix",2013,"23.462",23462,"Jenson Button"
"2656","Japanese Grand Prix",2013,"23.421",23421,"Valtteri Bottas"
"2657","Japanese Grand Prix",2013,"23.803",23803,"Adrian Sutil"
"2658","Japanese Grand Prix",2013,"23.887",23887,"Esteban Gutiérrez"
"2659","Japanese Grand Prix",2013,"23.524",23524,"Pastor Maldonado"
"2660","Japanese Grand Prix",2013,"23.383",23383,"Nico Hülkenberg"
"2661","Japanese Grand Prix",2013,"23.476",23476,"Paul di Resta"
"2662","Japanese Grand Prix",2013,"23.617",23617,"Mark Webber"
"2663","Japanese Grand Prix",2013,"22.946",22946,"Felipe Massa"
"2664","Japanese Grand Prix",2013,"23.313",23313,"Kimi Räikkönen"
"2665","Japanese Grand Prix",2013,"23.648",23648,"Max Chilton"
"2666","Japanese Grand Prix",2013,"23.282",23282,"Romain Grosjean"
"2667","Japanese Grand Prix",2013,"22.812",22812,"Nico Rosberg"
"2668","Japanese Grand Prix",2013,"26.423",26423,"Sergio Pérez"
"2669","Japanese Grand Prix",2013,"22.645",22645,"Fernando Alonso"
"2670","Japanese Grand Prix",2013,"22.916",22916,"Sebastian Vettel"
"2671","Japanese Grand Prix",2013,"17.806",17806,"Nico Rosberg"
"2672","Japanese Grand Prix",2013,"24.380",24380,"Charles Pic"
"2673","Japanese Grand Prix",2013,"24.608",24608,"Daniel Ricciardo"
"2674","Japanese Grand Prix",2013,"24.087",24087,"Jean-Éric Vergne"
"2675","Japanese Grand Prix",2013,"26.263",26263,"Jenson Button"
"2676","Japanese Grand Prix",2013,"22.771",22771,"Nico Rosberg"
"2677","Japanese Grand Prix",2013,"22.774",22774,"Mark Webber"
"2678","Japanese Grand Prix",2013,"23.858",23858,"Paul di Resta"
"2679","Japanese Grand Prix",2013,"23.483",23483,"Valtteri Bottas"
"2680","Japanese Grand Prix",2013,"23.484",23484,"Adrian Sutil"
"2681","Japanese Grand Prix",2013,"22.871",22871,"Felipe Massa"
"2682","Japanese Grand Prix",2013,"24.202",24202,"Pastor Maldonado"
"2683","Japanese Grand Prix",2013,"23.086",23086,"Romain Grosjean"
"2684","Japanese Grand Prix",2013,"23.831",23831,"Nico Hülkenberg"
"2685","Japanese Grand Prix",2013,"24.373",24373,"Max Chilton"
"2686","Japanese Grand Prix",2013,"22.839",22839,"Fernando Alonso"
"2687","Japanese Grand Prix",2013,"23.184",23184,"Esteban Gutiérrez"
"2688","Japanese Grand Prix",2013,"27.707",27707,"Sergio Pérez"
"2689","Japanese Grand Prix",2013,"23.290",23290,"Kimi Räikkönen"
"2690","Japanese Grand Prix",2013,"17.801",17801,"Daniel Ricciardo"
"2691","Japanese Grand Prix",2013,"17.822",17822,"Felipe Massa"
"2692","Japanese Grand Prix",2013,"24.381",24381,"Charles Pic"
"2693","Japanese Grand Prix",2013,"22.873",22873,"Sebastian Vettel"
"2694","Japanese Grand Prix",2013,"24.876",24876,"Jean-Éric Vergne"
"2695","Japanese Grand Prix",2013,"22.551",22551,"Nico Rosberg"
"2696","Japanese Grand Prix",2013,"23.105",23105,"Jenson Button"
"2697","Japanese Grand Prix",2013,"23.094",23094,"Mark Webber"
"2698","Japanese Grand Prix",2013,"25.585",25585,"Sergio Pérez"
"2699","Japanese Grand Prix",2013,"24.178",24178,"Daniel Ricciardo"
"2700","Korean Grand Prix",2013,"29.829",29829,"Adrian Sutil"
"2701","Korean Grand Prix",2013,"26.948",26948,"Jenson Button"
"2702","Korean Grand Prix",2013,"22.474",22474,"Felipe Massa"
"2703","Korean Grand Prix",2013,"23.470",23470,"Pastor Maldonado"
"2704","Korean Grand Prix",2013,"23.814",23814,"Paul di Resta"
"2705","Korean Grand Prix",2013,"23.096",23096,"Esteban Gutiérrez"
"2706","Korean Grand Prix",2013,"23.912",23912,"Valtteri Bottas"
"2707","Korean Grand Prix",2013,"22.270",22270,"Lewis Hamilton"
"2708","Korean Grand Prix",2013,"22.208",22208,"Fernando Alonso"
"2709","Korean Grand Prix",2013,"24.320",24320,"Charles Pic"
"2710","Korean Grand Prix",2013,"22.519",22519,"Romain Grosjean"
"2711","Korean Grand Prix",2013,"23.412",23412,"Nico Rosberg"
"2712","Korean Grand Prix",2013,"23.654",23654,"Nico Hülkenberg"
"2713","Korean Grand Prix",2013,"22.901",22901,"Sergio Pérez"
"2714","Korean Grand Prix",2013,"17.513",17513,"Giedo van der Garde"
"2715","Korean Grand Prix",2013,"23.097",23097,"Jules Bianchi"
"2716","Korean Grand Prix",2013,"22.662",22662,"Sebastian Vettel"
"2717","Korean Grand Prix",2013,"22.924",22924,"Kimi Räikkönen"
"2718","Korean Grand Prix",2013,"23.987",23987,"Giedo van der Garde"
"2719","Korean Grand Prix",2013,"22.587",22587,"Mark Webber"
"2720","Korean Grand Prix",2013,"24.477",24477,"Jean-Éric Vergne"
"2721","Korean Grand Prix",2013,"23.761",23761,"Max Chilton"
"2722","Korean Grand Prix",2013,"23.892",23892,"Daniel Ricciardo"
"2723","Korean Grand Prix",2013,"25.946",25946,"Jenson Button"
"2724","Korean Grand Prix",2013,"23.642",23642,"Pastor Maldonado"
"2725","Korean Grand Prix",2013,"23.854",23854,"Paul di Resta"
"2726","Korean Grand Prix",2013,"23.845",23845,"Jean-Éric Vergne"
"2727","Korean Grand Prix",2013,"23.236",23236,"Kimi Räikkönen"
"2728","Korean Grand Prix",2013,"24.112",24112,"Nico Hülkenberg"
"2729","Korean Grand Prix",2013,"42.432",42432,"Nico Rosberg"
"2730","Korean Grand Prix",2013,"22.807",22807,"Fernando Alonso"
"2731","Korean Grand Prix",2013,"23.155",23155,"Adrian Sutil"
"2732","Korean Grand Prix",2013,"24.240",24240,"Valtteri Bottas"
"2733","Korean Grand Prix",2013,"22.251",22251,"Lewis Hamilton"
"2734","Korean Grand Prix",2013,"22.401",22401,"Felipe Massa"
"2735","Korean Grand Prix",2013,"22.718",22718,"Mark Webber"
"2736","Korean Grand Prix",2013,"22.935",22935,"Sebastian Vettel"
"2737","Korean Grand Prix",2013,"24.366",24366,"Charles Pic"
"2738","Korean Grand Prix",2013,"22.767",22767,"Romain Grosjean"
"2739","Korean Grand Prix",2013,"23.814",23814,"Jules Bianchi"
"2740","Korean Grand Prix",2013,"26.299",26299,"Max Chilton"
"2741","Korean Grand Prix",2013,"24.548",24548,"Giedo van der Garde"
"2742","Korean Grand Prix",2013,"23.194",23194,"Daniel Ricciardo"
"2743","Korean Grand Prix",2013,"23.490",23490,"Mark Webber"
"2744","Korean Grand Prix",2013,"23.408",23408,"Esteban Gutiérrez"
"2745","Korean Grand Prix",2013,"38.893",38893,"Sergio Pérez"
"2746","Korean Grand Prix",2013,"24.016",24016,"Jean-Éric Vergne"
"2747","Korean Grand Prix",2013,"1:11.445",71445,"Adrian Sutil"
"2748","Korean Grand Prix",2013,"18.979",18979,"Adrian Sutil"
"2749","Malaysian Grand Prix",2013,"21.135",21135,"Sebastian Vettel"
"2750","Malaysian Grand Prix",2013,"22.403",22403,"Felipe Massa"
"2751","Malaysian Grand Prix",2013,"37.833",37833,"Adrian Sutil"
"2752","Malaysian Grand Prix",2013,"22.416",22416,"Daniel Ricciardo"
"2753","Malaysian Grand Prix",2013,"25.905",25905,"Kimi Räikkönen"
"2754","Malaysian Grand Prix",2013,"43.713",43713,"Paul di Resta"
"2755","Malaysian Grand Prix",2013,"24.737",24737,"Pastor Maldonado"
"2756","Malaysian Grand Prix",2013,"23.252",23252,"Giedo van der Garde"
"2757","Malaysian Grand Prix",2013,"26.546",26546,"Jules Bianchi"
"2758","Malaysian Grand Prix",2013,"24.960",24960,"Valtteri Bottas"
"2759","Malaysian Grand Prix",2013,"30.365",30365,"Max Chilton"
"2760","Malaysian Grand Prix",2013,"21.010",21010,"Mark Webber"
"2761","Malaysian Grand Prix",2013,"24.933",24933,"Lewis Hamilton"
"2762","Malaysian Grand Prix",2013,"22.448",22448,"Jenson Button"
"2763","Malaysian Grand Prix",2013,"22.996",22996,"Nico Hülkenberg"
"2764","Malaysian Grand Prix",2013,"21.583",21583,"Sergio Pérez"
"2765","Malaysian Grand Prix",2013,"22.105",22105,"Romain Grosjean"
"2766","Malaysian Grand Prix",2013,"24.397",24397,"Esteban Gutiérrez"
"2767","Malaysian Grand Prix",2013,"49.216",49216,"Jean-Éric Vergne"
"2768","Malaysian Grand Prix",2013,"44.428",44428,"Charles Pic"
"2769","Malaysian Grand Prix",2013,"22.028",22028,"Nico Rosberg"
"2770","Malaysian Grand Prix",2013,"32.561",32561,"Pastor Maldonado"
"2771","Malaysian Grand Prix",2013,"23.755",23755,"Jules Bianchi"
"2772","Malaysian Grand Prix",2013,"22.706",22706,"Giedo van der Garde"
"2773","Malaysian Grand Prix",2013,"20.736",20736,"Mark Webber"
"2774","Malaysian Grand Prix",2013,"22.388",22388,"Daniel Ricciardo"
"2775","Malaysian Grand Prix",2013,"22.668",22668,"Max Chilton"
"2776","Malaysian Grand Prix",2013,"21.635",21635,"Felipe Massa"
"2777","Malaysian Grand Prix",2013,"21.812",21812,"Romain Grosjean"
"2778","Malaysian Grand Prix",2013,"25.015",25015,"Charles Pic"
"2779","Malaysian Grand Prix",2013,"21.465",21465,"Lewis Hamilton"
"2780","Malaysian Grand Prix",2013,"21.028",21028,"Jenson Button"
"2781","Malaysian Grand Prix",2013,"21.699",21699,"Nico Hülkenberg"
"2782","Malaysian Grand Prix",2013,"22.677",22677,"Kimi Räikkönen"
"2783","Malaysian Grand Prix",2013,"21.339",21339,"Sebastian Vettel"
"2784","Malaysian Grand Prix",2013,"21.079",21079,"Nico Rosberg"
"2785","Malaysian Grand Prix",2013,"20.894",20894,"Sergio Pérez"
"2786","Malaysian Grand Prix",2013,"22.575",22575,"Esteban Gutiérrez"
"2787","Malaysian Grand Prix",2013,"28.045",28045,"Valtteri Bottas"
"2788","Malaysian Grand Prix",2013,"21.638",21638,"Jean-Éric Vergne"
"2789","Malaysian Grand Prix",2013,"25.118",25118,"Giedo van der Garde"
"2790","Malaysian Grand Prix",2013,"22.017",22017,"Jules Bianchi"
"2791","Malaysian Grand Prix",2013,"21.549",21549,"Lewis Hamilton"
"2792","Malaysian Grand Prix",2013,"20.883",20883,"Mark Webber"
"2793","Malaysian Grand Prix",2013,"22.114",22114,"Nico Rosberg"
"2794","Malaysian Grand Prix",2013,"21.482",21482,"Sebastian Vettel"
"2795","Malaysian Grand Prix",2013,"22.115",22115,"Max Chilton"
"2796","Malaysian Grand Prix",2013,"22.703",22703,"Pastor Maldonado"
"2797","Malaysian Grand Prix",2013,"23.373",23373,"Charles Pic"
"2798","Malaysian Grand Prix",2013,"21.561",21561,"Felipe Massa"
"2799","Malaysian Grand Prix",2013,"21.338",21338,"Sergio Pérez"
"2800","Malaysian Grand Prix",2013,"22.008",22008,"Daniel Ricciardo"
"2801","Malaysian Grand Prix",2013,"22.629",22629,"Nico Hülkenberg"
"2802","Malaysian Grand Prix",2013,"21.903",21903,"Kimi Räikkönen"
"2803","Malaysian Grand Prix",2013,"22.385",22385,"Romain Grosjean"
"2804","Malaysian Grand Prix",2013,"22.394",22394,"Esteban Gutiérrez"
"2805","Malaysian Grand Prix",2013,"22.937",22937,"Valtteri Bottas"
"2806","Malaysian Grand Prix",2013,"21.271",21271,"Lewis Hamilton"
"2807","Malaysian Grand Prix",2013,"20.757",20757,"Sebastian Vettel"
"2808","Malaysian Grand Prix",2013,"21.202",21202,"Nico Rosberg"
"2809","Malaysian Grand Prix",2013,"22.271",22271,"Max Chilton"
"2810","Malaysian Grand Prix",2013,"20.767",20767,"Mark Webber"
"2811","Malaysian Grand Prix",2013,"22.744",22744,"Giedo van der Garde"
"2812","Malaysian Grand Prix",2013,"21.702",21702,"Jean-Éric Vergne"
"2813","Malaysian Grand Prix",2013,"22.335",22335,"Jules Bianchi"
"2814","Malaysian Grand Prix",2013,"23.198",23198,"Nico Hülkenberg"
"2815","Malaysian Grand Prix",2013,"23.844",23844,"Charles Pic"
"2816","Malaysian Grand Prix",2013,"20.970",20970,"Felipe Massa"
"2817","Malaysian Grand Prix",2013,"22.542",22542,"Esteban Gutiérrez"
"2818","Malaysian Grand Prix",2013,"21.366",21366,"Sergio Pérez"
"2819","Malaysian Grand Prix",2013,"2:03.124",123124,"Paul di Resta"
"2820","Malaysian Grand Prix",2013,"1:29.401",89401,"Adrian Sutil"
"2821","Malaysian Grand Prix",2013,"1:44.833",104833,"Jenson Button"
"2822","Monaco Grand Prix",2013,"40.507",40507,"Pastor Maldonado"
"2823","Monaco Grand Prix",2013,"35.100",35100,"Giedo van der Garde"
"2824","Monaco Grand Prix",2013,"25.643",25643,"Paul di Resta"
"2825","Monaco Grand Prix",2013,"25.225",25225,"Daniel Ricciardo"
"2826","Monaco Grand Prix",2013,"25.098",25098,"Jules Bianchi"
"2827","Monaco Grand Prix",2013,"25.337",25337,"Max Chilton"
"2828","Monaco Grand Prix",2013,"25.676",25676,"Giedo van der Garde"
"2829","Monaco Grand Prix",2013,"24.316",24316,"Mark Webber"
"2830","Monaco Grand Prix",2013,"24.420",24420,"Kimi Räikkönen"
"2831","Monaco Grand Prix",2013,"24.585",24585,"Jenson Button"
"2832","Monaco Grand Prix",2013,"25.331",25331,"Felipe Massa"
"2833","Monaco Grand Prix",2013,"24.974",24974,"Nico Hülkenberg"
"2834","Monaco Grand Prix",2013,"24.489",24489,"Fernando Alonso"
"2835","Monaco Grand Prix",2013,"25.364",25364,"Esteban Gutiérrez"
"2836","Monaco Grand Prix",2013,"24.672",24672,"Sergio Pérez"
"2837","Monaco Grand Prix",2013,"24.827",24827,"Jean-Éric Vergne"
"2838","Monaco Grand Prix",2013,"24.375",24375,"Sebastian Vettel"
"2839","Monaco Grand Prix",2013,"25.274",25274,"Adrian Sutil"
"2840","Monaco Grand Prix",2013,"29.063",29063,"Valtteri Bottas"
"2841","Monaco Grand Prix",2013,"24.565",24565,"Romain Grosjean"
"2842","Monaco Grand Prix",2013,"26.146",26146,"Pastor Maldonado"
"2843","Monaco Grand Prix",2013,"25.200",25200,"Nico Rosberg"
"2844","Monaco Grand Prix",2013,"24.801",24801,"Lewis Hamilton"
"2845","Monaco Grand Prix",2013,"25.215",25215,"Jules Bianchi"
"2846","Monaco Grand Prix",2013,"25.862",25862,"Giedo van der Garde"
"2847","Monaco Grand Prix",2013,"19.553",19553,"Max Chilton"
"2848","Monaco Grand Prix",2013,"39.980",39980,"Romain Grosjean"
"2849","Monaco Grand Prix",2013,"25.926",25926,"Esteban Gutiérrez"
"2850","Monaco Grand Prix",2013,"26.198",26198,"Max Chilton"
"2851","Monaco Grand Prix",2013,"25.125",25125,"Kimi Räikkönen"
"2852","Singapore Grand Prix",2013,"29.176",29176,"Fernando Alonso"
"2853","Singapore Grand Prix",2013,"30.293",30293,"Romain Grosjean"
"2854","Singapore Grand Prix",2013,"29.136",29136,"Felipe Massa"
"2855","Singapore Grand Prix",2013,"30.085",30085,"Jenson Button"
"2856","Singapore Grand Prix",2013,"33.013",33013,"Kimi Räikkönen"
"2857","Singapore Grand Prix",2013,"29.396",29396,"Sergio Pérez"
"2858","Singapore Grand Prix",2013,"30.253",30253,"Nico Hülkenberg"
"2859","Singapore Grand Prix",2013,"31.706",31706,"Esteban Gutiérrez"
"2860","Singapore Grand Prix",2013,"30.166",30166,"Adrian Sutil"
"2861","Singapore Grand Prix",2013,"30.444",30444,"Pastor Maldonado"
"2862","Singapore Grand Prix",2013,"32.008",32008,"Charles Pic"
"2863","Singapore Grand Prix",2013,"37.700",37700,"Giedo van der Garde"
"2864","Singapore Grand Prix",2013,"1:13.009",73009,"Romain Grosjean"
"2865","Singapore Grand Prix",2013,"29.999",29999,"Jean-Éric Vergne"
"2866","Singapore Grand Prix",2013,"28.909",28909,"Mark Webber"
"2867","Singapore Grand Prix",2013,"31.230",31230,"Adrian Sutil"
"2868","Singapore Grand Prix",2013,"29.421",29421,"Jules Bianchi"
"2869","Singapore Grand Prix",2013,"29.616",29616,"Nico Rosberg"
"2870","Singapore Grand Prix",2013,"30.175",30175,"Pastor Maldonado"
"2871","Singapore Grand Prix",2013,"29.687",29687,"Max Chilton"
"2872","Singapore Grand Prix",2013,"29.777",29777,"Paul di Resta"
"2873","Singapore Grand Prix",2013,"29.573",29573,"Felipe Massa"
"2874","Singapore Grand Prix",2013,"33.836",33836,"Valtteri Bottas"
"2875","Singapore Grand Prix",2013,"30.141",30141,"Giedo van der Garde"
"2876","Singapore Grand Prix",2013,"30.085",30085,"Lewis Hamilton"
"2877","Singapore Grand Prix",2013,"28.934",28934,"Sebastian Vettel"
"2878","Singapore Grand Prix",2013,"31.546",31546,"Charles Pic"
"2879","Singapore Grand Prix",2013,"29.469",29469,"Kimi Räikkönen"
"2880","Singapore Grand Prix",2013,"29.573",29573,"Jules Bianchi"
"2881","Singapore Grand Prix",2013,"29.364",29364,"Esteban Gutiérrez"
"2882","Singapore Grand Prix",2013,"29.736",29736,"Jean-Éric Vergne"
"2883","Singapore Grand Prix",2013,"31.841",31841,"Charles Pic"
"2884","Singapore Grand Prix",2013,"30.497",30497,"Max Chilton"
"2885","Singapore Grand Prix",2013,"32.243",32243,"Jules Bianchi"
"2886","Singapore Grand Prix",2013,"29.040",29040,"Felipe Massa"
"2887","Singapore Grand Prix",2013,"29.678",29678,"Adrian Sutil"
"2888","Singapore Grand Prix",2013,"29.031",29031,"Mark Webber"
"2889","Singapore Grand Prix",2013,"29.284",29284,"Jenson Button"
"2890","Singapore Grand Prix",2013,"29.910",29910,"Nico Hülkenberg"
"2891","Singapore Grand Prix",2013,"30.161",30161,"Giedo van der Garde"
"2892","Singapore Grand Prix",2013,"31.792",31792,"Valtteri Bottas"
"2893","Singapore Grand Prix",2013,"29.436",29436,"Fernando Alonso"
"2894","Singapore Grand Prix",2013,"28.709",28709,"Sergio Pérez"
"2895","Singapore Grand Prix",2013,"29.212",29212,"Nico Rosberg"
"2896","Singapore Grand Prix",2013,"29.702",29702,"Romain Grosjean"
"2897","Singapore Grand Prix",2013,"29.032",29032,"Lewis Hamilton"
"2898","Singapore Grand Prix",2013,"32.097",32097,"Daniel Ricciardo"
"2899","Singapore Grand Prix",2013,"29.966",29966,"Pastor Maldonado"
"2900","Singapore Grand Prix",2013,"28.787",28787,"Sebastian Vettel"
"2901","Singapore Grand Prix",2013,"29.667",29667,"Paul di Resta"
"2902","Singapore Grand Prix",2013,"29.823",29823,"Jules Bianchi"
"2903","Singapore Grand Prix",2013,"30.714",30714,"Jean-Éric Vergne"
"2904","Singapore Grand Prix",2013,"30.790",30790,"Valtteri Bottas"
"2905","Singapore Grand Prix",2013,"31.173",31173,"Max Chilton"
"2906","Spanish Grand Prix",2013,"29.994",29994,"Jules Bianchi"
"2907","Spanish Grand Prix",2013,"19.668",19668,"Mark Webber"
"2908","Spanish Grand Prix",2013,"19.490",19490,"Felipe Massa"
"2909","Spanish Grand Prix",2013,"19.993",19993,"Nico Hülkenberg"
"2910","Spanish Grand Prix",2013,"20.205",20205,"Pastor Maldonado"
"2911","Spanish Grand Prix",2013,"20.734",20734,"Charles Pic"
"2912","Spanish Grand Prix",2013,"18.909",18909,"Fernando Alonso"
"2913","Spanish Grand Prix",2013,"22.018",22018,"Lewis Hamilton"
"2914","Spanish Grand Prix",2013,"20.615",20615,"Paul di Resta"
"2915","Spanish Grand Prix",2013,"19.772",19772,"Jean-Éric Vergne"
"2916","Spanish Grand Prix",2013,"21.686",21686,"Giedo van der Garde"
"2917","Spanish Grand Prix",2013,"21.171",21171,"Valtteri Bottas"
"2918","Spanish Grand Prix",2013,"19.414",19414,"Nico Rosberg"
"2919","Spanish Grand Prix",2013,"18.606",18606,"Sebastian Vettel"
"2920","Spanish Grand Prix",2013,"19.978",19978,"Kimi Räikkönen"
"2921","Spanish Grand Prix",2013,"19.250",19250,"Sergio Pérez"
"2922","Spanish Grand Prix",2013,"19.795",19795,"Daniel Ricciardo"
"2923","Spanish Grand Prix",2013,"18.810",18810,"Jenson Button"
"2924","Spanish Grand Prix",2013,"22.144",22144,"Esteban Gutiérrez"
"2925","Spanish Grand Prix",2013,"13.266",13266,"Pastor Maldonado"
"2926","Spanish Grand Prix",2013,"25.294",25294,"Max Chilton"
"2927","Spanish Grand Prix",2013,"20.656",20656,"Jules Bianchi"
"2928","Spanish Grand Prix",2013,"19.792",19792,"Paul di Resta"
"2929","Spanish Grand Prix",2013,"19.373",19373,"Felipe Massa"
"2930","Spanish Grand Prix",2013,"19.151",19151,"Mark Webber"
"2931","Spanish Grand Prix",2013,"20.671",20671,"Jean-Éric Vergne"
"2932","Spanish Grand Prix",2013,"23.139",23139,"Pastor Maldonado"
"2933","Spanish Grand Prix",2013,"22.029",22029,"Giedo van der Garde"
"2934","Spanish Grand Prix",2013,"19.952",19952,"Fernando Alonso"
"2935","Spanish Grand Prix",2013,"19.402",19402,"Nico Hülkenberg"
"2936","Spanish Grand Prix",2013,"20.306",20306,"Adrian Sutil"
"2937","Spanish Grand Prix",2013,"20.578",20578,"Sergio Pérez"
"2938","Spanish Grand Prix",2013,"20.870",20870,"Charles Pic"
"2939","Spanish Grand Prix",2013,"18.708",18708,"Sebastian Vettel"
"2940","Spanish Grand Prix",2013,"20.100",20100,"Daniel Ricciardo"
